"id","name","care_focus","median_wage","geo_level"
"reading-to-children","Reading to Children","developmental","32000","state51"
"reading-to-children","Reading to Children","developmental","11000","state22"
"reading-to-children","Reading to Children","developmental","14000","state19"
"reading-to-children","Reading to Children","developmental","35000","state38"
"reading-to-children","Reading to Children","developmental","27000","state45"
"reading-to-children","Reading to Children","developmental","23700","state01"
"reading-to-children","Reading to Children","developmental","25000","state24"
"reading-to-children","Reading to Children","developmental","78000","state44"
"reading-to-children","Reading to Children","developmental","38000","state56"
"reading-to-children","Reading to Children","developmental","10800","state10"
"reading-to-children","Reading to Children","developmental","22000","state16"
"reading-to-children","Reading to Children","developmental","12000","state50"
"reading-to-children","Reading to Children","developmental","50002","state02"
"reading-to-children","Reading to Children","developmental","20000","state30"
"reading-to-children","Reading to Children","developmental","23145","state35"
"reading-to-children","Reading to Children","developmental","17000","state23"
"reading-to-children","Reading to Children","developmental","23000","state54"
"reading-to-children","Reading to Children","developmental","NULL","state11"
"real-estate-sales","Real Estate Sales","daily_living","44600","state49"
"real-estate-sales","Real Estate Sales","daily_living","44000","state42"
"real-estate-sales","Real Estate Sales","daily_living","45000","state06"
"real-estate-sales","Real Estate Sales","daily_living","53000","state11"
"real-estate-sales","Real Estate Sales","daily_living","40000","state12"
"real-estate-sales","Real Estate Sales","daily_living","40000","state48"
"real-estate-sales","Real Estate Sales","daily_living","38482","state29"
"real-estate-sales","Real Estate Sales","daily_living","40000","state38"
"real-estate-sales","Real Estate Sales","daily_living","42000","state26"
"real-estate-sales","Real Estate Sales","daily_living","47000","state36"
"real-estate-sales","Real Estate Sales","daily_living","43000","state09"
"real-estate-sales","Real Estate Sales","daily_living","45000","state34"
"real-estate-sales","Real Estate Sales","daily_living","44000","state17"
"real-estate-sales","Real Estate Sales","daily_living","40000","state51"
"real-estate-sales","Real Estate Sales","daily_living","38000","state19"
"real-estate-sales","Real Estate Sales","daily_living","50000","state25"
"real-estate-sales","Real Estate Sales","daily_living","43000","state55"
"real-estate-sales","Real Estate Sales","daily_living","36000","state01"
"real-estate-sales","Real Estate Sales","daily_living","36000","state40"
"real-estate-sales","Real Estate Sales","daily_living","45000","state41"
"real-estate-sales","Real Estate Sales","daily_living","34000","state22"
"real-estate-sales","Real Estate Sales","daily_living","40000","state45"
"real-estate-sales","Real Estate Sales","daily_living","38600","state39"
"real-estate-sales","Real Estate Sales","daily_living","45000","state50"
"real-estate-sales","Real Estate Sales","daily_living","40000","state16"
"real-estate-sales","Real Estate Sales","daily_living","42000","state04"
"real-estate-sales","Real Estate Sales","daily_living","41000","state13"
"real-estate-sales","Real Estate Sales","daily_living","40000","state35"
"real-estate-sales","Real Estate Sales","daily_living","49800","state08"
"real-estate-sales","Real Estate Sales","daily_living","45000","state32"
"real-estate-sales","Real Estate Sales","daily_living","40000","state37"
"real-estate-sales","Real Estate Sales","daily_living","49920","state53"
"real-estate-sales","Real Estate Sales","daily_living","48180","state27"
"real-estate-sales","Real Estate Sales","daily_living","35000","state31"
"secondary-childcare","Secondary Childcare","developmental","7020","state26"
"secondary-childcare","Secondary Childcare","developmental","12000","state50"
"secondary-childcare","Secondary Childcare","developmental","25000","state48"
"secondary-childcare","Secondary Childcare","developmental","19200","state49"
"secondary-childcare","Secondary Childcare","developmental","26000","state36"
"secondary-childcare","Secondary Childcare","developmental","25000","state06"
"secondary-childcare","Secondary Childcare","developmental","14000","state19"
"secondary-childcare","Secondary Childcare","developmental","37200","state13"
"secondary-childcare","Secondary Childcare","developmental","16000","state08"
"secondary-childcare","Secondary Childcare","developmental","28000","state31"
"secondary-childcare","Secondary Childcare","developmental","25000","state47"
"secondary-childcare","Secondary Childcare","developmental","25000","state24"
"secondary-childcare","Secondary Childcare","developmental","26000","state37"
"secondary-childcare","Secondary Childcare","developmental","20000","state17"
"secondary-childcare","Secondary Childcare","developmental","14000","state27"
"secondary-childcare","Secondary Childcare","developmental","18000","state34"
"secondary-childcare","Secondary Childcare","developmental","NULL","state40"
"secondary-childcare","Secondary Childcare","developmental","35000","state38"
"secondary-childcare","Secondary Childcare","developmental","24000","state12"
"secondary-childcare","Secondary Childcare","developmental","26000","state25"
"secondary-childcare","Secondary Childcare","developmental","NULL","state29"
"secondary-childcare","Secondary Childcare","developmental","13800","state18"
"secondary-childcare","Secondary Childcare","developmental","11000","state22"
"secondary-childcare","Secondary Childcare","developmental","30000","state42"
