"geo_level","category_id","subcategory_id","care_type","care_focus","provider_attention","provision_interval","population"
"state32","gender-race","female-hispan","informal","developmental","active",6106554.70658091,102800.498650192
"state32","gender-race","female-hispan","informal","developmental","passive_child",45223634.27479,202966.758816065
"state32","gender-race","female-hispan","informal","health","passive_elder",5234997.49517295,100166.260165873
"state32","gender-race","female-hispan","informal","none","active",230600658.275522,236975.434362215
"state32","gender-race","female-multi","formal","none","active",4832622.42857143,30318.25
"state32","gender-race","female-multi","informal","daily_living","active",3808670.84292498,23664.72121912
"state32","gender-race","female-multi","informal","none","active",23251157.2381161,23664.72121912
"state32","gender-race","female-other","formal","daily_living","active",8575322.22857143,413133.3
"state32","gender-race","female-other","formal","developmental","active",9363240.77142857,583344.2
"state32","gender-race","female-other","formal","health","active",11559829.3714286,435081.26
"state32","gender-race","female-other","formal","none","active",4575925.71428571,52710
"state32","gender-race","female-other","informal","developmental","active",5460196.23825408,351397.967752655
"state32","gender-race","female-other","informal","developmental","passive_child",191190.609443474,66263.8552960532
"state32","gender-race","female-other","informal","health","active",7444902.26050624,342660.543358217
"state32","gender-race","female-other","informal","health","passive_elder",194499.058287501,92640.680982406
"state32","gender-race","female-white","formal","daily_living","active",7321910.91428571,415854.85
"state32","gender-race","female-white","formal","developmental","active",9392529.17142857,415854.85
"state32","gender-race","female-white","formal","health","active",16465729.8,538933.23
"state32","gender-race","female-white","formal","none","active",60121885.7142857,622313.76
"state32","gender-race","female-white","informal","daily_living","active",113874139.447265,498605.380384965
"state32","gender-race","female-white","informal","developmental","active",11976994.8352394,445699.484523985
"state32","gender-race","female-white","informal","developmental","passive_child",31184011.1907884,498605.380384965
"state32","gender-race","female-white","informal","health","active",7938082.05846483,411716.532565758
"state32","gender-race","female-white","informal","health","passive_elder",3809864.54091486,411716.532565758
"state32","gender-race","female-white","informal","none","active",474061599.186824,498605.380384965
"state32","gender-race","male-asian","formal","none","active",17713896.1714286,108750.54
"state32","gender-race","male-asian","informal","daily_living","active",8668974.26368893,58065.244397371
"state32","gender-race","male-asian","informal","developmental","active",1490362.7409521,17821.358927977
"state32","gender-race","male-asian","informal","developmental","passive_child",3376974.98071906,17821.358927977
"state32","gender-race","male-asian","informal","none","active",63606509.7856388,58065.244397371
"state32","gender-race","male-black","formal","none","active",17347859.5714286,102486.21
"state32","gender-race","male-black","informal","daily_living","active",9543273.51023314,57645.0464892679
"state32","gender-race","male-black","informal","none","active",46832119.2716631,57645.0464892679
"state32","gender-race","male-hispan","formal","daily_living","active",19003392.9428571,357858.53
"state32","gender-race","male-hispan","formal","none","active",58460093.0571429,357858.53
"state32","gender-race","male-hispan","informal","daily_living","active",41009641.8893034,240354.376647509
"state32","gender-race","male-hispan","informal","developmental","active",3064535.0326429,43356.2693330679
"state32","gender-race","male-hispan","informal","developmental","passive_child",10729649.9927691,70315.8344815107
"state32","gender-race","male-hispan","informal","none","active",221492175.59471,240354.376647509
"state32","gender-race","male-multi","formal","none","active",4456004.22857143,26114.62
"state32","gender-race","male-multi","informal","daily_living","active",4394793.98460082,14344.9750202515
"state32","gender-race","male-multi","informal","none","active",12627990.2237466,14344.9750202515
"state32","gender-race","male-native","informal","daily_living","active",911956.545963425,9831.73876826959
"state32","gender-race","male-native","informal","none","active",8853764.55498493,9831.73876826959
"state32","gender-race","male-other","formal","daily_living","active",9552839.22857143,431373.64
"state32","gender-race","male-other","formal","developmental","active",4400882.22857143,576733.94
"state32","gender-race","male-other","formal","health","active",7507524.51428571,567956.86
"state32","gender-race","male-other","formal","none","active",5809984.88571429,34382.18
"state32","gender-race","male-other","informal","daily_living","active",229389.154854682,5097.53677454849
"state32","gender-race","male-other","informal","developmental","active",1347220.55543472,220230.024606335
"state32","gender-race","male-other","informal","developmental","passive_child",985888.674223699,23231.9172918937
"state32","gender-race","male-other","informal","health","active",1542599.66088295,386871.678741488
"state32","gender-race","male-other","informal","none","active",2752669.85825619,5097.53677454849
"state32","gender-race","male-white","formal","daily_living","active",6176954.57142857,500341.41
"state32","gender-race","male-white","formal","developmental","active",3906902.14285714,500341.41
"state32","gender-race","male-white","formal","health","active",6799126.88571429,604958.31
"state32","gender-race","male-white","formal","none","active",113552392.8,673240.23
"state32","gender-race","male-white","informal","daily_living","active",113155784.029067,614263.674277627
"state32","gender-race","male-white","informal","developmental","active",12574183.361845,594415.215869847
"state32","gender-race","male-white","informal","developmental","passive_child",46145621.8527239,594415.215869847
"state32","gender-race","male-white","informal","health","active",7472734.66447802,460449.014599348
"state32","gender-race","male-white","informal","health","passive_elder",13558913.4378292,594415.215869847
"state32","gender-race","male-white","informal","none","active",605247564.891303,614263.674277627
"state32","race-parenthood","asian-non-parent","formal","none","active",16639459.5428571,152724.22
"state32","race-parenthood","asian-non-parent","informal","daily_living","active",23146492.2890059,106507.740765447
"state32","race-parenthood","asian-non-parent","informal","none","active",115097663.880383,106507.740765447
"state32","race-parenthood","asian-parent","formal","health","active",2086233.6,31466.1
"state32","race-parenthood","asian-parent","formal","none","active",4144844.57142857,19732.8
"state32","race-parenthood","asian-parent","informal","daily_living","active",11262550.115512,44198.1846143299
"state32","race-parenthood","asian-parent","informal","developmental","active",3485683.86233074,44198.1846143299
