"year","prime_age","race_ethnicity","empstat","poverty","gender","provider_status","population"
2003,"Under Twenty-Five","Black","NILF","100-124 Percent of Poverty","female","with_children",23432.58
2003,"Under Twenty-Five","Black","NILF","100-124 Percent of Poverty","female","without_children",26081.07
2003,"Under Twenty-Five","Black","NILF","100-124 Percent of Poverty","male","without_children",37558.17
2003,"Under Twenty-Five","Black","NILF","125-149 Percent of Poverty","female","with_children",15044.55
2003,"Under Twenty-Five","Black","NILF","125-149 Percent of Poverty","female","without_children",31182.8
2003,"Under Twenty-Five","Black","NILF","125-149 Percent of Poverty","male","with_children",624.19
2003,"Under Twenty-Five","Black","NILF","125-149 Percent of Poverty","male","without_children",31512.78
2003,"Under Twenty-Five","Black","NILF","150+ Percent of Poverty","female","with_children",67752.8
2003,"Under Twenty-Five","Black","NILF","150+ Percent of Poverty","female","without_children",324514.28
2003,"Under Twenty-Five","Black","NILF","150+ Percent of Poverty","male","other",1468.92
2003,"Under Twenty-Five","Black","NILF","150+ Percent of Poverty","male","with_children",6709.3
2003,"Under Twenty-Five","Black","NILF","150+ Percent of Poverty","male","without_children",346841.85
2003,"Under Twenty-Five","Black","NILF","Below Poverty","female","with_children",116351.14
2003,"Under Twenty-Five","Black","NILF","Below Poverty","female","without_children",152636.98
2003,"Under Twenty-Five","Black","NILF","Below Poverty","male","with_children",7435.32
2003,"Under Twenty-Five","Black","NILF","Below Poverty","male","without_children",196350.37
2003,"Under Twenty-Five","Black","Unemployed","100-124 Percent of Poverty","female","with_children",4826.25
2003,"Under Twenty-Five","Black","Unemployed","100-124 Percent of Poverty","female","without_children",3912.32
2003,"Under Twenty-Five","Black","Unemployed","100-124 Percent of Poverty","male","without_children",15802.17
2003,"Under Twenty-Five","Black","Unemployed","125-149 Percent of Poverty","female","with_children",1991.63
2003,"Under Twenty-Five","Black","Unemployed","125-149 Percent of Poverty","female","without_children",24352.83
2003,"Under Twenty-Five","Black","Unemployed","125-149 Percent of Poverty","male","with_children",1367.57
2003,"Under Twenty-Five","Black","Unemployed","125-149 Percent of Poverty","male","without_children",21232.55
2003,"Under Twenty-Five","Black","Unemployed","150+ Percent of Poverty","female","with_children",11687.37
2003,"Under Twenty-Five","Black","Unemployed","150+ Percent of Poverty","female","without_children",74124.61
2003,"Under Twenty-Five","Black","Unemployed","150+ Percent of Poverty","male","with_children",7985.97
2003,"Under Twenty-Five","Black","Unemployed","150+ Percent of Poverty","male","without_children",129662.77
2003,"Under Twenty-Five","Black","Unemployed","Below Poverty","female","with_children",84812.19
2003,"Under Twenty-Five","Black","Unemployed","Below Poverty","female","without_children",56040.11
2003,"Under Twenty-Five","Black","Unemployed","Below Poverty","male","with_children",12341.86
2003,"Under Twenty-Five","Black","Unemployed","Below Poverty","male","without_children",65193.62
2003,"Under Twenty-Five","Hispanic","Armed Forces","100-124 Percent of Poverty","male","with_children",6022.67
2003,"Under Twenty-Five","Hispanic","Armed Forces","125-149 Percent of Poverty","male","with_children",5398.47
2003,"Under Twenty-Five","Hispanic","Armed Forces","125-149 Percent of Poverty","male","without_children",4585.24
2003,"Under Twenty-Five","Hispanic","Armed Forces","150+ Percent of Poverty","female","without_children",1991.82
2003,"Under Twenty-Five","Hispanic","Armed Forces","150+ Percent of Poverty","male","with_children",2207.69
2003,"Under Twenty-Five","Hispanic","Armed Forces","150+ Percent of Poverty","male","without_children",30419.53
2003,"Under Twenty-Five","Hispanic","Armed Forces","Below Poverty","male","with_children",648.28
2003,"Under Twenty-Five","Hispanic","Employed","100-124 Percent of Poverty","female","with_children",31849.83
2003,"Under Twenty-Five","Hispanic","Employed","100-124 Percent of Poverty","female","without_children",41834.28
2003,"Under Twenty-Five","Hispanic","Employed","100-124 Percent of Poverty","male","with_children",30787.59
2003,"Under Twenty-Five","Hispanic","Employed","100-124 Percent of Poverty","male","without_children",91018.63
2003,"Under Twenty-Five","Hispanic","Employed","125-149 Percent of Poverty","female","with_children",31596.03
2003,"Under Twenty-Five","Hispanic","Employed","125-149 Percent of Poverty","female","without_children",52487.29
2003,"Under Twenty-Five","Hispanic","Employed","125-149 Percent of Poverty","male","with_children",29156.75
2003,"Under Twenty-Five","Hispanic","Employed","125-149 Percent of Poverty","male","without_children",119672.69
2003,"Under Twenty-Five","Hispanic","Employed","150+ Percent of Poverty","female","other",1279.92
2003,"Under Twenty-Five","Hispanic","Employed","150+ Percent of Poverty","female","with_children",218009.02
2003,"Under Twenty-Five","Hispanic","Employed","150+ Percent of Poverty","female","without_children",544231.57
2003,"Under Twenty-Five","Hispanic","Employed","150+ Percent of Poverty","male","with_children",134054.28
2003,"Under Twenty-Five","Hispanic","Employed","150+ Percent of Poverty","male","without_children",1153816.21
2003,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","with_children",73416.46
2003,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","without_children",102635.34
2003,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","with_children",63530.1
2003,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","without_children",159090
2003,"Under Twenty-Five","Hispanic","NILF","100-124 Percent of Poverty","female","with_children",38662.91
2003,"Under Twenty-Five","Hispanic","NILF","100-124 Percent of Poverty","female","without_children",40638.37
2003,"Under Twenty-Five","Hispanic","NILF","100-124 Percent of Poverty","male","with_children",4014.96
2003,"Under Twenty-Five","Hispanic","NILF","100-124 Percent of Poverty","male","without_children",33837.26
2003,"Under Twenty-Five","Hispanic","NILF","125-149 Percent of Poverty","female","with_children",32930.46
2003,"Under Twenty-Five","Hispanic","NILF","125-149 Percent of Poverty","female","without_children",38584.82
2003,"Under Twenty-Five","Hispanic","NILF","125-149 Percent of Poverty","male","with_children",2721.23
2003,"Under Twenty-Five","Hispanic","NILF","125-149 Percent of Poverty","male","without_children",40387.54
2003,"Under Twenty-Five","Hispanic","NILF","150+ Percent of Poverty","female","with_children",133130.03
2003,"Under Twenty-Five","Hispanic","NILF","150+ Percent of Poverty","female","without_children",280523.85
2003,"Under Twenty-Five","Hispanic","NILF","150+ Percent of Poverty","male","with_children",4454.64
2003,"Under Twenty-Five","Hispanic","NILF","150+ Percent of Poverty","male","without_children",293622.47
2003,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","other",1459.6
2003,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children",178342.64
2003,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","without_children",166636
2003,"Under Twenty-Five","Hispanic","NILF","Below Poverty","male","with_children",19478.68
2003,"Under Twenty-Five","Hispanic","NILF","Below Poverty","male","without_children",136640.11
2003,"Under Twenty-Five","Hispanic","Unemployed","100-124 Percent of Poverty","female","with_children",10350.14
2003,"Under Twenty-Five","Hispanic","Unemployed","100-124 Percent of Poverty","female","without_children",6359.88
2003,"Under Twenty-Five","Hispanic","Unemployed","100-124 Percent of Poverty","male","with_children",6333.04
2003,"Under Twenty-Five","Hispanic","Unemployed","100-124 Percent of Poverty","male","without_children",18117.39
2003,"Under Twenty-Five","Hispanic","Unemployed","125-149 Percent of Poverty","female","with_children",6939.33
2003,"Under Twenty-Five","Hispanic","Unemployed","125-149 Percent of Poverty","female","without_children",11866.62
2003,"Under Twenty-Five","Hispanic","Unemployed","125-149 Percent of Poverty","male","without_children",12862.44
2003,"Under Twenty-Five","Hispanic","Unemployed","150+ Percent of Poverty","female","with_children",22216.41
2003,"Under Twenty-Five","Hispanic","Unemployed","150+ Percent of Poverty","female","without_children",67254.56
2003,"Under Twenty-Five","Hispanic","Unemployed","150+ Percent of Poverty","male","with_children",10759.65
2003,"Under Twenty-Five","Hispanic","Unemployed","150+ Percent of Poverty","male","without_children",154923.49
2003,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children",27744.81
2003,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","without_children",31197.31
2003,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","with_children",9792.97
2003,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children",43852.26
2003,"Under Twenty-Five","Two or More Races","Armed Forces","100-124 Percent of Poverty","female","without_children",1821.11
2003,"Under Twenty-Five","Two or More Races","Armed Forces","150+ Percent of Poverty","male","without_children",568.07
2003,"Under Twenty-Five","Two or More Races","Employed","100-124 Percent of Poverty","female","with_children",5234.63
2003,"Under Twenty-Five","Two or More Races","Employed","100-124 Percent of Poverty","female","without_children",2080.91
2003,"Under Twenty-Five","Two or More Races","Employed","100-124 Percent of Poverty","male","with_children",738.96
2003,"Under Twenty-Five","Two or More Races","Employed","100-124 Percent of Poverty","male","without_children",6983.23
2003,"Under Twenty-Five","Two or More Races","Employed","125-149 Percent of Poverty","female","with_children",3419.77
2003,"Under Twenty-Five","Two or More Races","Employed","125-149 Percent of Poverty","female","without_children",10367.41
2003,"Under Twenty-Five","Two or More Races","Employed","125-149 Percent of Poverty","male","with_children",4417.56
2003,"Under Twenty-Five","Two or More Races","Employed","125-149 Percent of Poverty","male","without_children",2463.04
2003,"Under Twenty-Five","Two or More Races","Employed","150+ Percent of Poverty","female","with_children",7716.3
2003,"Under Twenty-Five","Two or More Races","Employed","150+ Percent of Poverty","female","without_children",90882.82
2003,"Under Twenty-Five","Two or More Races","Employed","150+ Percent of Poverty","male","with_children",3325.42
2003,"Under Twenty-Five","Two or More Races","Employed","150+ Percent of Poverty","male","without_children",95365.83
2003,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","with_children",5053.69
2003,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","without_children",7094.99
2003,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","male","without_children",19418.6
2003,"Under Twenty-Five","Two or More Races","NILF","100-124 Percent of Poverty","female","with_children",1314.54
2003,"Under Twenty-Five","Two or More Races","NILF","100-124 Percent of Poverty","female","without_children",998.55
2003,"Under Twenty-Five","Two or More Races","NILF","125-149 Percent of Poverty","female","with_children",2774.13
2003,"Under Twenty-Five","Two or More Races","NILF","125-149 Percent of Poverty","female","without_children",4470.88
2003,"Under Twenty-Five","Two or More Races","NILF","125-149 Percent of Poverty","male","without_children",9180.16
2003,"Under Twenty-Five","Two or More Races","NILF","150+ Percent of Poverty","female","with_children",9077.98
2003,"Under Twenty-Five","Two or More Races","NILF","150+ Percent of Poverty","female","without_children",56089.32
2003,"Under Twenty-Five","Two or More Races","NILF","150+ Percent of Poverty","male","without_children",47774.54
2003,"Under Twenty-Five","Two or More Races","NILF","Below Poverty","female","with_children",7994.69
2003,"Under Twenty-Five","Two or More Races","NILF","Below Poverty","female","without_children",11949.02
2003,"Under Twenty-Five","Two or More Races","NILF","Below Poverty","male","with_children",2135.81
