"name","geo","median_wage","population","provision_interval","Type"
"Looking after children","state41","12000",39531.2777082537,2643254.01679865,"Unpaid"
"Looking after children","state15","15000",6727.22687313534,67272.2687313534,"Unpaid"
"Looking after children","state54","23000",27367.8931704241,5196049.74869628,"Unpaid"
"Looking after children","state46","15000",10561.7452986504,1920527.9700279,"Unpaid"
"Looking after children","state10","10800",8243.26088799343,2271849.20555583,"Unpaid"
"Looking after children","state11","NULL",12526.0068635025,1136797.46433086,"Unpaid"
"Looking after children","state23","17000",19969.4802099134,1084152.99695608,"Unpaid"
"Looking after children","state02","50002",20063.3348388488,523989.269282397,"Unpaid"
"Looking after children","state56","38000",5419.52705611288,507593.823154442,"Unpaid"
"Looking after children","state38","35000",2853.21656980274,171192.994188164,"Unpaid"
"Meetings and school conferences","state48","25000",89390.2015387112,3503392.12081008,"Unpaid"
"Meetings and school conferences","state36","26000",35884.8569681452,1955592.0694899,"Unpaid"
"Meetings and school conferences","state39","16000",14437.3149041227,1902408.0526807,"Unpaid"
"Meetings and school conferences","state18","13800",11377.0614631425,1535903.29752423,"Unpaid"
"Meetings and school conferences","state05","12000",2354.26709944274,211884.038949847,"Unpaid"
"Meetings and school conferences","state17","20000",43608.9855439216,1360236.44239019,"Unpaid"
"Meetings and school conferences","state40","NULL",10096.4718593814,151447.077890721,"Unpaid"
"Meetings and school conferences","state12","24000",69624.7594304619,8289863.82239454,"Unpaid"
"Meetings and school conferences","state22","11000",2403.00772054466,144180.463232679,"Unpaid"
"Meetings and school conferences","state25","26000",43430.1545742164,2429187.36327356,"Unpaid"
"Meetings and school conferences","state42","30000",38030.1059550767,2163234.83546104,"Unpaid"
"Meetings and school conferences","state04","6000",3188.32203416329,239124.152562247,"Unpaid"
"Meetings and school conferences","state02","50002",3541.60545773699,10624.816373211,"Unpaid"
"Meetings and school conferences","state45","27000",5909.04540111507,59090.4540111507,"Unpaid"
"Meetings and school conferences","state37","26000",7850.49592166959,39252.4796083479,"Unpaid"
"Meetings and school conferences","state06","25000",10003.5855546773,504755.777164899,"Unpaid"
"Meetings and school conferences","state24","25000",10697.6931088948,634376.025828529,"Unpaid"
"Meetings and school conferences","state34","18000",8177.89185715616,24533.6755714685,"Unpaid"
"Meetings and school conferences","state21","117000",4479.3233053063,26875.9398318378,"Unpaid"
"Meetings and school conferences","state49","19200",3514.19793537808,119482.729802855,"Unpaid"
"Meetings and school conferences","state27","14000",4612.13801051671,207546.210473252,"Unpaid"
"Meetings and school conferences","state31","28000",1748.44445671014,104906.667402608,"Unpaid"
"Meetings and school conferences","state33","18000",5761.41492951178,86421.2239426767,"Unpaid"
"Meetings and school conferences","state13","37200",7394.67908324,332760.5587458,"Unpaid"
"Meetings and school conferences","state20","10000",4196.46819714521,83929.3639429041,"Unpaid"
"Meetings and school conferences","state11","NULL",5952.85075408986,59528.5075408986,"Unpaid"
"Meetings and school conferences","state51","32000",3987.64656865205,179444.095589342,"Unpaid"
"Meetings and school conferences","state29","NULL",8892.60335227781,800334.301705003,"Unpaid"
"Meetings and school conferences","state26","7020",7738.47715477315,503001.015060255,"Unpaid"
"Meetings and school conferences","state55","5000",12431.8457248137,621592.286240685,"Unpaid"
"Obtaining medical and care services for adults","state36","32000",82384.830678983,9443201.99094558,"Unpaid"
"Obtaining medical and care services for adults","state48","27000",93119.1789932789,11073975.5854948,"Unpaid"
"Obtaining medical and care services for adults","state29","35000",30428.7847015359,4212729.08666771,"Unpaid"
"Obtaining medical and care services for adults","state18","34863",33254.5518216729,7252062.61074459,"Unpaid"
"Obtaining medical and care services for adults","state39","25000",78513.5354166559,6183412.22731982,"Unpaid"
"Obtaining medical and care services for adults","state42","32168",20992.9773157266,2442691.58522076,"Unpaid"
"Obtaining medical and care services for adults","state17","34000",36673.846527817,2261285.06998984,"Unpaid"
"Obtaining medical and care services for adults","state22","25000",24208.5605405403,3001332.38658135,"Unpaid"
"Obtaining medical and care services for adults","state06","38000",97235.435433109,8520087.82365895,"Unpaid"
"Obtaining medical and care services for adults","state49","39000",14038.9553948959,1116308.15708372,"Unpaid"
"Obtaining medical and care services for adults","state21","38000",41957.9108345479,2654572.97599138,"Unpaid"
"Obtaining medical and care services for adults","state46","26000",3393.42173528603,407210.608234323,"Unpaid"
"Obtaining medical and care services for adults","state19","30000",22194.0250594,2143678.10382473,"Unpaid"
"Obtaining medical and care services for adults","state04","50000",27144.8797810488,1666118.05286913,"Unpaid"
"Obtaining medical and care services for adults","state12","28000",108944.860070173,13806938.6368045,"Unpaid"
"Obtaining medical and care services for adults","state34","35000",64607.7164145819,5124814.93541687,"Unpaid"
"Obtaining medical and care services for adults","state47","50000",46550.9608617797,5661316.9216396,"Unpaid"
"Obtaining medical and care services for adults","state02","56000",2625.66125519288,1178921.9035816,"Unpaid"
"Obtaining medical and care services for adults","state26","30000",66761.8476784406,4722877.69204391,"Unpaid"
"Obtaining medical and care services for adults","state27","30000",12304.9450086416,1280741.60201771,"Unpaid"
"Obtaining medical and care services for adults","state41","35000",21800.231910149,1891708.03220817,"Unpaid"
"Obtaining medical and care services for adults","state56","27000",3588.13863265644,322932.476939079,"Unpaid"
"Obtaining medical and care services for adults","state01","30000",25321.2664354789,959522.234307742,"Unpaid"
"Obtaining medical and care services for adults","state40","35000",10274.158032491,807568.780884104,"Unpaid"
"Obtaining medical and care services for adults","state37","30000",51024.3114771836,9223398.98182479,"Unpaid"
"Obtaining medical and care services for adults","state31","28000",14803.2086237611,1367782.2887267,"Unpaid"
"Obtaining medical and care services for adults","state24","40000",26632.6547194236,2708877.24517022,"Unpaid"
"Obtaining medical and care services for adults","state28","26917",24156.1664111655,2802065.54284867,"Unpaid"
"Obtaining medical and care services for adults","state16","29000",30224.6882821501,4585413.74449274,"Unpaid"
"Obtaining medical and care services for adults","state51","36000",40320.0964444625,4461574.45639475,"Unpaid"
"Obtaining medical and care services for adults","state53","23000",30424.6315144208,3288301.68971305,"Unpaid"
"Obtaining medical and care services for adults","state09","42000",16911.3515449025,654907.559778362,"Unpaid"
"Obtaining medical and care services for adults","state55","40000",28054.1613789726,2023730.26772981,"Unpaid"
"Obtaining medical and care services for adults","state25","28000",8911.94722613753,793571.078945559,"Unpaid"
"Obtaining medical and care services for adults","state54","28000",20618.8928703068,991810.584133003,"Unpaid"
"Obtaining medical and care services for adults","state08","49800",26652.9545507211,1432537.8922842,"Unpaid"
"Obtaining medical and care services for adults","state33","26020",9554.35785698849,859892.207128964,"Unpaid"
"Obtaining medical and care services for adults","state35","25000",17087.1945694866,1046458.76712811,"Unpaid"
"Obtaining medical and care services for adults","state20","36000",7620.12271879671,457207.363127803,"Unpaid"
"Obtaining medical and care services for adults","state32","50002",9272.71843187562,556363.105912537,"Unpaid"
"Obtaining medical and care services for adults","state10","36000",3517.32636761479,158279.686542666,"Unpaid"
"Obtaining medical and care services for adults","state45","33280",3205.36813325808,240402.609994356,"Unpaid"
"Obtaining medical and care services for adults","state05","32000",5286.24312867945,1326847.02529854,"Unpaid"
"Obtaining medical and care services for adults","state13","26000",5451.20070220658,163536.021066197,"Unpaid"
"Obtaining medical care for children","state09","42000",6022.64516946795,198305.853633238,"Unpaid"
"Obtaining medical care for children","state06","38000",146825.300462212,11021188.0695065,"Unpaid"
"Obtaining medical care for children","state38","42000",3544.8658191326,219781.680786221,"Unpaid"
"Obtaining medical care for children","state26","30000",7621.8232584663,426222.120426978,"Unpaid"
"Obtaining medical care for children","state45","33280",10669.8433675967,1387819.31094681,"Unpaid"
"Obtaining medical care for children","state05","32000",23103.4610477068,1576076.99003729,"Unpaid"
"Obtaining medical care for children","state48","27000",100801.941235341,11417014.4541864,"Unpaid"
"Obtaining medical care for children","state12","28000",42267.6464141458,3041862.14194407,"Unpaid"
"Obtaining medical care for children","state42","32168",46491.9072194521,5218524.62105545,"Unpaid"
"Obtaining medical care for children","state31","28000",6325.62713111616,221396.949589066,"Unpaid"
"Obtaining medical care for children","state25","28000",44625.7644110077,1013006.09612096,"Unpaid"
"Obtaining medical care for children","state51","36000",36964.4532070701,1200341.23369376,"Unpaid"
"Obtaining medical care for children","state24","40000",23391.1446957923,986074.857152263,"Unpaid"
"Obtaining medical care for children","state27","30000",25054.2665055063,1210806.08480958,"Unpaid"
"Obtaining medical care for children","state39","25000",34668.4832474006,3965858.47961685,"Unpaid"
"Obtaining medical care for children","state36","32000",80364.4269065118,6127943.32448142,"Unpaid"
"Obtaining medical care for children","state34","35000",54201.639559669,3336609.84905361,"Unpaid"
"Obtaining medical care for children","state17","34000",57329.133789309,2295707.49710315,"Unpaid"
"Obtaining medical care for children","state40","35000",5540.29844700055,166208.953410016,"Unpaid"
"Obtaining medical care for children","state21","38000",11263.8337533699,958466.371580406,"Unpaid"
"Obtaining medical care for children","state13","26000",26738.9232612636,2226790.58151314,"Unpaid"
"Obtaining medical care for children","state41","35000",33442.67771152,1820779.05164331,"Unpaid"
"Obtaining medical care for children","state47","50000",8590.92757095397,411602.802743326,"Unpaid"
"Obtaining medical care for children","state33","26020",5761.41492951178,403299.045065825,"Unpaid"
"Obtaining medical care for children","state19","30000",2517.87742940712,151072.645764427,"Unpaid"
"Obtaining medical care for children","state37","30000",8277.37008127781,82773.7008127781,"Unpaid"
"Obtaining medical care for children","state50","35000",9727.86584890411,490129.477058679,"Unpaid"
"Obtaining medical care for children","state22","25000",16329.6372612756,2525940.97853247,"Unpaid"
"Obtaining medical care for children","state54","28000",11275.8177431616,1636690.55260271,"Unpaid"
"Obtaining medical care for children","state55","40000",18891.8266522384,2864622.73471831,"Unpaid"
"Obtaining medical care for children","state46","26000",5269.81004148493,237141.451866822,"Unpaid"
"Obtaining medical care for children","state01","30000",10272.1879200537,284890.588289447,"Unpaid"
"Obtaining medical care for children","state28","26917",11070.3109041655,1137387.49583985,"Unpaid"
"Obtaining medical care for children","state08","49800",8456.33729834082,357024.317844879,"Unpaid"
"Obtaining medical care for children","state53","23000",16850.1350709595,878290.935681544,"Unpaid"
"Obtaining medical care for children","state10","36000",5263.84222891342,315830.533734805,"Unpaid"
"Obtaining medical care for children","state18","34863",6046.36035308,229761.69341704,"Unpaid"
"Obtaining medical care for children","state04","50000",7475.25361896877,224257.608569063,"Unpaid"
"Obtaining medical care for children","state44","26020",10816.5934855847,648995.609135079,"Unpaid"
"Obtaining medical care for children","state49","39000",5989.15576777589,269512.009549915,"Unpaid"
"Obtaining medical care for children","state56","27000",7195.16985796274,2194526.80667864,"Unpaid"
"Organization & planning for children","state39","16000",109111.389340266,5426657.44809729,"Unpaid"
"Organization & planning for children","state29","NULL",59810.532699749,943229.268165534,"Unpaid"
"Organization & planning for children","state48","25000",265839.377755729,5442649.89569905,"Unpaid"
"Organization & planning for children","state06","25000",272667.571688912,6576712.86062327,"Unpaid"
"Organization & planning for children","state25","26000",89900.0385025852,1470229.1086488,"Unpaid"
"Organization & planning for children","state36","26000",246789.358945001,8067763.40800953,"Unpaid"
"Organization & planning for children","state21","117000",42591.116750171,2584149.49445707,"Unpaid"
"Organization & planning for children","state37","26000",79268.6449543688,6030542.08644599,"Unpaid"
"Organization & planning for children","state42","30000",193944.059543927,6471558.92313251,"Unpaid"
"Organization & planning for children","state26","7020",84331.0504179457,2138179.4135933,"Unpaid"
"Organization & planning for children","state50","12000",11379.2539329184,503994.755607567,"Unpaid"
"Organization & planning for children","state34","18000",74123.4862868592,1761200.74046922,"Unpaid"
"Organization & planning for children","state17","20000",114245.406112655,2201346.03643816,"Unpaid"
"Organization & planning for children","state08","16000",29716.0049159162,458747.906500792,"Unpaid"
"Organization & planning for children","state13","37200",169490.181922784,5519654.90579352,"Unpaid"
"Organization & planning for children","state16","22000",20257.6063380986,534021.00676391,"Unpaid"
"Organization & planning for children","state47","25000",55609.638271571,1852940.51358016,"Unpaid"
