"year","prime_age","race_ethnicity","empstat","poverty","gender","provider_status","time_use","care_type","care_focus","provider_attention","population","provision_interval"
2014,"Under Twenty-Five","White","NILF","Below Poverty","male","without_children","care","informal","developmental","passive_child",45653.447313257,270154.183841589
2014,"Under Twenty-Five","White","NILF","Below Poverty","male","without_children","care","informal","developmental","active",16498.811377017,809684.020361293
2014,"Under Twenty-Five","White","NILF","Below Poverty","male","without_children","care","informal","health","passive_elder",45653.447313257,226317.746267671
2014,"Under Twenty-Five","White","NILF","NIU","female","without_children","care","informal","daily_living","active",67424.6439706323,8388288.46311043
2014,"Under Twenty-Five","White","NILF","NIU","female","without_children","care","informal","developmental","passive_child",67424.6439706323,5919815.37364031
2014,"Under Twenty-Five","White","NILF","NIU","female","without_children","care","informal","developmental","active",23306.3597387414,4055306.594541
2014,"Under Twenty-Five","White","NILF","NIU","female","without_children","care","informal","health","passive_elder",67424.6439706323,0
2014,"Under Twenty-Five","White","NILF","NIU","female","without_children","care","informal","health","active",34343.8822370553,2747510.57896443
2014,"Under Twenty-Five","White","NILF","NIU","male","without_children","care","informal","developmental","passive_child",5002.52643844274,233471.883099353
2014,"Under Twenty-Five","White","NILF","NIU","male","without_children","care","informal","health","passive_elder",5002.52643844274,0
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","female","without_children","care","informal","daily_living","active",79430.8047371479,20973795.0891103
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","female","without_children","care","informal","developmental","passive_child",79430.8047371479,1447406.0396184
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","female","without_children","care","informal","developmental","active",16426.4448270263,2586932.51257225
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","female","without_children","care","informal","health","passive_elder",79430.8047371479,0
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","male","with_children","care","informal","daily_living","active",21388.1864686153,3315168.90263538
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","male","with_children","care","informal","developmental","passive_child",21388.1864686153,0
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","male","with_children","care","informal","health","passive_elder",21388.1864686153,0
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","male","without_children","care","informal","daily_living","active",112521.108443283,19402279.6496087
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","male","without_children","care","informal","developmental","passive_child",112521.108443283,101884.962183781
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","male","without_children","care","informal","developmental","active",1698.08270306301,16980.8270306301
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","male","without_children","care","informal","health","passive_elder",112521.108443283,0
2014,"Under Twenty-Five","White","Unemployed","Above Poverty","male","without_children","care","informal","health","active",20709.9523777079,621298.571331238
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","female","with_children","care","informal","daily_living","active",22683.3038802871,3096648.58689901
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","female","with_children","care","informal","developmental","passive_child",22683.3038802871,13618007.5847073
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","female","with_children","care","informal","developmental","active",19570.8244231595,1515578.2138025
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","female","with_children","care","informal","health","passive_elder",22683.3038802871,0
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","female","with_children","care","informal","health","active",3112.47945712767,2381046.78470267
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","female","without_children","care","informal","daily_living","active",12295.4824127332,1220197.6493013
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","female","without_children","care","informal","developmental","passive_child",12295.4824127332,0
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","female","without_children","care","informal","developmental","active",4009.44088070137,1022407.42457885
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","female","without_children","care","informal","health","passive_elder",12295.4824127332,0
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","male","with_children","care","informal","daily_living","active",7675.38090312712,1872317.84244972
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","male","with_children","care","informal","developmental","passive_child",7675.38090312712,4235049.10372824
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","male","with_children","care","informal","developmental","active",4888.24283470192,1334490.29387362
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","male","with_children","care","informal","health","passive_elder",7675.38090312712,0
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","male","without_children","care","informal","daily_living","active",24611.2850362592,1827350.97078387
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","male","without_children","care","informal","developmental","passive_child",28320.4263861715,908739.63072852
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","male","without_children","care","informal","developmental","active",3709.14134991233,1316745.17921888
2014,"Under Twenty-Five","White","Unemployed","Below Poverty","male","without_children","care","informal","health","passive_elder",28320.4263861715,0
2014,"Under Twenty-Five","White","Unemployed","NIU","female","without_children","care","informal","daily_living","active",16915.8141302784,3735704.42524454
2014,"Under Twenty-Five","White","Unemployed","NIU","female","without_children","care","informal","developmental","passive_child",16915.8141302784,0
2014,"Under Twenty-Five","White","Unemployed","NIU","female","without_children","care","informal","health","passive_elder",16915.8141302784,0
2014,"Under Twenty-Five","White","Unemployed","NIU","male","without_children","care","informal","daily_living","active",5139.74899812055,282686.19489663
2014,"Under Twenty-Five","White","Unemployed","NIU","male","without_children","care","informal","developmental","passive_child",5139.74899812055,0
2014,"Under Twenty-Five","White","Unemployed","NIU","male","without_children","care","informal","health","passive_elder",5139.74899812055,0
2014,"Fifty-Five Plus","American Indian","Employed","Above Poverty","female","without_children","non_care","informal","none","active",4127.37948372603,3639141.32310864
2014,"Fifty-Five Plus","American Indian","Employed","Above Poverty","male","without_children","non_care","informal","none","active",2545.78126589973,1919519.07448839
2014,"Fifty-Five Plus","American Indian","Employed","Below Poverty","male","without_children","non_care","informal","none","active",7407.13862075452,5156232.16046423
2014,"Fifty-Five Plus","American Indian","NILF","Above Poverty","female","without_children","non_care","informal","none","active",11418.4143750175,13765430.0405665
2014,"Fifty-Five Plus","American Indian","NILF","Below Poverty","female","with_children","non_care","informal","none","active",12182.5627037595,13219662.0232277
2014,"Fifty-Five Plus","American Indian","NILF","Below Poverty","female","without_children","non_care","informal","none","active",10931.2729870274,11720559.3237885
2014,"Fifty-Five Plus","American Indian","NILF","Below Poverty","male","without_children","non_care","informal","none","active",10005.2174518888,13861768.702974
2014,"Fifty-Five Plus","American Indian","NILF","NIU","female","without_children","non_care","informal","none","active",2343.76929236329,2983618.30917847
2014,"Fifty-Five Plus","American Indian","NILF","NIU","male","without_children","non_care","informal","none","active",8623.98826495671,10221456.1944453
2014,"Fifty-Five Plus","Asian/Pacific Island","Employed","Above Poverty","female","with_children","non_care","informal","none","active",10677.3192338312,9001882.41642193
2014,"Fifty-Five Plus","Asian/Pacific Island","Employed","Above Poverty","female","without_children","non_care","informal","none","active",57829.3135684729,48981733.8391635
2014,"Fifty-Five Plus","Asian/Pacific Island","Employed","Above Poverty","male","with_children","non_care","informal","none","active",17716.3358760044,15647709.0445011
2014,"Fifty-Five Plus","Asian/Pacific Island","Employed","Above Poverty","male","without_children","non_care","informal","none","active",28343.3658535874,26521225.8493353
